date,storage,release,net_inflow
2/24/2001,1096.095,138.441001,198.9965556
2/25/2001,1101.327,162.567001,102.0114444
2/26/2001,1096.095,236.021001,236.021
2/27/2001,1096.095,168.060001,168.06
2/28/2001,1096.095,256.805001,256.805
3/1/2001,1096.095,241.995001,241.995
3/2/2001,1096.095,258.929001,258.929
3/3/2001,1096.095,545.297001,545.297
3/4/2001,1096.095,1916.991001,1916.991
3/5/2001,1096.095,2315.012001,2315.012
3/6/2001,1096.095,1547.938001,1547.938
3/7/2001,1096.095,696.933001,696.933
3/8/2001,1096.095,701.294001,701.294
3/9/2001,1096.095,397.086001,397.086
3/10/2001,1096.095,350.987001,350.987
3/11/2001,1096.095,228.800001,228.8
3/12/2001,1096.095,317.035001,317.035
3/13/2001,1096.095,702.766001,702.766
3/14/2001,1096.095,696.169001,696.169
3/15/2001,1096.095,964.244001,964.244
3/16/2001,1096.095,1421.418001,1421.418
3/17/2001,1096.095,1275.559001,1275.559
3/18/2001,1096.095,998.450001,998.45
3/19/2001,1096.095,692.346001,692.346
3/20/2001,1096.095,1208.703001,1208.703
3/21/2001,1096.095,1521.037001,1521.037
3/22/2001,1096.095,1333.863001,1333.863
3/23/2001,1096.095,929.612001,929.612
3/24/2001,1096.095,694.413001,694.413
3/25/2001,1096.095,695.914001,695.914
3/26/2001,1096.095,516.017001,516.017
3/27/2001,1096.095,461.620001,461.62
3/28/2001,1096.095,394.991001,606.9701667
3/29/2001,1114.41,201.219001,413.1981667
3/30/2001,1132.725,167.437001,379.4161667
3/31/2001,1151.04,208.497001,420.4761667
4/1/2001,1169.355,210.337001,149.7814444
4/2/2001,1164.123,287.274001,267.0849568
4/3/2001,1162.378667,369.223001,349.0339568
4/4/2001,1160.634333,1589.733001,1569.543957
4/5/2001,1158.89,1334.458001,1314.268957
4/6/2001,1157.145667,1072.499001,1052.309957
4/7/2001,1155.401333,543.371001,523.1819568
4/8/2001,1153.657,509.476001,418.6253056
4/9/2001,1145.8075,457.033001,366.1823056
4/10/2001,1137.958,232.254001,232.254
4/11/2001,1137.958,218.691001,218.691
4/12/2001,1137.958,221.296001,312.1466944
4/13/2001,1145.8075,115.816001,206.6666944
4/14/2001,1153.657,124.311001,184.8665556
4/15/2001,1158.889,124.820001,185.3871296
4/16/2001,1164.122,161.802001,222.3691296
4/17/2001,1169.355,157.158001,157.158
4/18/2001,1169.355,180.491001,180.491
4/19/2001,1169.355,148.437001,148.437
4/20/2001,1169.355,179.104001,118.5484444
4/21/2001,1164.123,146.596001,86.02501235
4/22/2001,1158.889667,185.050001,124.4790123
4/23/2001,1153.656333,172.478001,111.9070123
4/24/2001,1148.423,171.317001,171.317
4/25/2001,1148.423,158.461001,158.461
4/26/2001,1148.423,143.283001,143.283
4/27/2001,1148.423,129.408001,159.6973519
4/28/2001,1151.04,75.974001,106.2633519
4/29/2001,1153.657,98.571001,68.28164815
4/30/2001,1151.04,144.614001,114.3246481
5/1/2001,1148.423,129.804001,69.23687037
5/2/2001,1143.19,152.203001,91.63587037
5/3/2001,1137.957,150.787001,90.21987037
5/4/2001,1132.724,125.132001,125.132
5/5/2001,1132.724,71.528001,71.528
5/6/2001,1132.724,56.209001,62.93353704
5/7/2001,1133.305,133.457001,133.457
5/8/2001,1133.305,109.586001,49.03044444
5/9/2001,1128.073,114.796001,81.14437963
5/10/2001,1125.1655,117.288001,83.63637963
5/11/2001,1122.258,117.288001,134.1138102
5/12/2001,1123.71175,30.837001,47.66281019
5/13/2001,1125.1655,117.288001,134.1138102
5/14/2001,1126.61925,80.250001,97.07581019
5/15/2001,1128.073,110.351001,110.351
5/16/2001,1128.073,85.177001,85.177
5/17/2001,1128.073,84.129001,84.129
5/18/2001,1128.073,84.129001,84.129
5/19/2001,1128.073,69.121001,217.1765556
5/20/2001,1140.865,382.702001,530.7575556
5/21/2001,1153.657,247.970001,247.97
5/22/2001,1153.657,172.506001,172.506
5/23/2001,1153.657,182.445001,103.9264815
5/24/2001,1146.873,183.663001,105.1444815
5/25/2001,1140.089,238.343001,159.8244815
5/26/2001,1133.305,150.447001,89.89144444
5/27/2001,1128.073,157.668001,177.8531852
5/28/2001,1129.817,152.911001,173.0961852
5/29/2001,1131.561,112.644001,132.8291852
5/30/2001,1133.305,107.406001,161.2601667
5/31/2001,1137.958,100.298001,176.006912
6/1/2001,1144.49925,161.547001,237.255912
6/2/2001,1151.0405,106.245001,181.953912
6/3/2001,1157.58175,226.506001,302.214912
6/4/2001,1164.123,374.829001,374.829
6/5/2001,1164.123,326.861001,326.861
6/6/2001,1164.123,247.177001,247.177
6/7/2001,1164.123,263.658001,263.658
6/8/2001,1164.123,264.649001,264.649
6/9/2001,1164.123,212.518001,212.518
6/10/2001,1164.123,209.969001,270.5245556
6/11/2001,1169.355,337.140001,436.1619907
6/12/2001,1177.9105,508.938001,607.9599907
6/13/2001,1186.466,445.593001,332.9521821
6/14/2001,1176.733833,387.119001,274.4781821
6/15/2001,1167.001667,403.005001,290.3641821
6/16/2001,1157.2695,374.575001,261.9341821
6/17/2001,1147.537333,284.414001,171.7731821
6/18/2001,1137.805167,256.437001,143.7961821
6/19/2001,1128.073,186.891001,153.2393796
6/20/2001,1125.1655,176.555001,142.9033796
6/21/2001,1122.258,147.502001,208.0691296
6/22/2001,1127.491,120.290001,180.8571296
6/23/2001,1132.724,68.357001,68.357
6/24/2001,1132.724,62.297001,62.297
6/25/2001,1132.724,96.249001,96.249
6/26/2001,1132.724,111.908001,118.632537
6/27/2001,1133.305,159.282001,159.282
6/28/2001,1133.305,152.118001,145.393463
6/29/2001,1132.724,182.983001,273.8336944
6/30/2001,1140.5735,55.388001,146.2386944
7/1/2001,1148.423,96.022001,17.51119753
7/2/2001,1141.639667,237.833001,159.3221975
7/3/2001,1134.856333,190.799001,112.2881975
7/4/2001,1128.073,240.580001,240.58
7/5/2001,1128.073,172.959001,233.5145556
7/6/2001,1133.305,153.251001,146.526463
7/7/2001,1132.724,125.670001,129.0322685
7/8/2001,1133.0145,126.689001,130.0512685
7/9/2001,1133.305,206.345001,145.7894444
7/10/2001,1128.073,145.973001,82.04360185
7/11/2001,1122.5495,152.344001,88.41460185
7/12/2001,1117.026,122.753001,62.19744444
7/13/2001,1111.794,136.487001,136.487
7/14/2001,1111.794,43.211001,43.211
7/15/2001,1111.794,35.736001,35.736
7/16/2001,1111.794,96.305001,96.305
7/17/2001,1111.794,70.707001,70.707
7/18/2001,1111.794,65.355001,65.355
7/19/2001,1111.794,66.148001,126.7035556
7/20/2001,1117.026,96.419001,35.86344444
7/21/2001,1111.794,45.703001,45.703
7/22/2001,1111.794,44.514001,44.514
7/23/2001,1111.794,91.350001,111.5351852
7/24/2001,1113.538,95.003001,115.1881852
7/25/2001,1115.282,95.852001,116.0371852
7/26/2001,1117.026,97.438001,97.438
7/27/2001,1117.026,152.344001,91.78844444
7/28/2001,1111.794,73.227001,73.227
7/29/2001,1111.794,71.075001,71.075
7/30/2001,1111.794,127.142001,187.6975556
7/31/2001,1117.026,151.155001,90.59944444
8/1/2001,1111.794,155.714001,166.724101
8/2/2001,1112.745273,154.836001,165.846101
8/3/2001,1113.696545,152.344001,163.354101
8/4/2001,1114.647818,69.716001,80.72610101
8/5/2001,1115.599091,69.801001,80.81110101
8/6/2001,1116.550364,127.341001,138.351101
8/7/2001,1117.501636,126.151001,137.161101
8/8/2001,1118.452909,181.199001,192.209101
8/9/2001,1119.404182,182.558001,193.568101
8/10/2001,1120.355455,126.265001,137.275101
8/11/2001,1121.306727,72.236001,83.24610101
8/12/2001,1122.258,71.019001,10.46344444
8/13/2001,1117.026,122.838001,122.838
8/14/2001,1117.026,125.274001,185.8295556
8/15/2001,1122.258,123.575001,63.01944444
8/16/2001,1117.026,124.594001,64.03844444
8/17/2001,1111.794,123.490001,123.49
8/18/2001,1111.794,68.243001,68.243
8/19/2001,1111.794,65.044001,65.044
8/20/2001,1111.794,123.971001,63.40387037
8/21/2001,1106.561,123.716001,63.14887037
8/22/2001,1101.328,124.113001,63.54587037
8/23/2001,1096.095,185.985001,125.4178704
8/24/2001,1090.862,183.125001,122.5578704
8/25/2001,1085.629,68.866001,68.866
8/26/2001,1085.629,72.378001,79.10253704
8/27/2001,1086.21,127.086001,127.086
8/28/2001,1086.21,96.220001,89.49546296
8/29/2001,1085.629,95.428001,125.7057778
8/30/2001,1088.245,80.165001,110.4427778
8/31/2001,1090.861,99.449001,69.17122222
9/1/2001,1088.245,66.544001,36.26622222
9/2/2001,1085.629,66.913001,66.913
9/3/2001,1085.629,99.279001,159.8422716
9/4/2001,1090.861667,125.330001,185.8932716
9/5/2001,1096.094333,98.203001,158.7662716
9/6/2001,1101.327,98.004001,37.44844444
9/7/2001,1096.095,153.081001,153.081
9/8/2001,1096.095,73.879001,73.879
9/9/2001,1096.095,71.273001,33.13642593
9/10/2001,1092.8,125.925001,87.78842593
9/11/2001,1089.505,123.121001,84.98442593
9/12/2001,1086.21,68.272001,68.272
9/13/2001,1086.21,67.536001,3.606601852
9/14/2001,1080.6865,126.689001,62.75960185
9/15/2001,1075.163,33.640001,33.64
9/16/2001,1075.163,33.612001,-6.76608642
9/17/2001,1071.674333,88.490001,48.11191358
9/18/2001,1068.185667,62.467001,22.08891358
9/19/2001,1064.697,47.714001,47.714
9/20/2001,1064.697,60.456001,20.07791358
9/21/2001,1061.208333,86.508001,46.12991358
9/22/2001,1057.719667,66.035001,25.65691358
9/23/2001,1054.231,38.029001,38.029
9/24/2001,1054.231,95.767001,95.767
9/25/2001,1054.231,75.691001,75.691
9/26/2001,1054.231,48.422001,74.37934127
9/27/2001,1056.473714,57.426001,83.38334127
9/28/2001,1058.716429,83.280001,109.2373413
9/29/2001,1060.959143,31.800001,57.75734127
9/30/2001,1063.201857,32.536001,58.49334127
10/1/2001,1065.444571,84.412001,110.3693413
10/2/2001,1067.687286,85.941001,111.8983413
10/3/2001,1069.93,87.301001,147.8681296
10/4/2001,1075.163,86.253001,146.8201296
10/5/2001,1080.396,89.651001,150.2181296
10/6/2001,1085.629,26.589001,33.31353704
10/7/2001,1086.21,26.420001,26.42
10/8/2001,1086.21,87.102001,56.81843519
10/9/2001,1083.5935,50.319001,20.03543519
